group,id,course,semester,grade
15,530,Combat Tactics and Self-Defense,2,10.4
15,530,Combat Tactics and Self-Defense,2,8.8
15,530,Combat Tactics and Self-Defense,2,7.4
15,530,Community Building and Social Organization,2,7.5
15,530,Community Building and Social Organization,2,10.5
15,530,Community Building and Social Organization,2,10
15,530,Community Building and Social Organization,2,7.5
15,530,Community Building and Social Organization,2,6.5
15,530,Community Building and Social Organization,2,10
15,530,Community Building and Social Organization,2,12.5
15,530,Mechanical Engineering and Vehicle Repair,1,13
15,530,Mechanical Engineering and Vehicle Repair,1,12
15,530,Mechanical Engineering and Vehicle Repair,1,10
15,530,Mechanical Engineering and Vehicle Repair,1,12
15,530,Mechanical Engineering and Vehicle Repair,1,13
15,530,Mechanical Engineering and Vehicle Repair,1,15
15,530,Mechanical Engineering and Vehicle Repair,1,12
15,530,Moral Philosophy and Ethical Decision-Making,2,10
15,530,Moral Philosophy and Ethical Decision-Making,2,10.5
15,530,Moral Philosophy and Ethical Decision-Making,2,10.5
15,530,Moral Philosophy and Ethical Decision-Making,2,11
15,530,Post-Apocalyptic History and Archaeology,2,8.25
15,530,Post-Apocalyptic History and Archaeology,2,2.25
15,530,Post-Apocalyptic History and Archaeology,2,9
15,530,Post-Apocalyptic History and Archaeology,2,9.5
15,530,Radiation Ecology and Environmental Science,1,12
15,530,Radiation Ecology and Environmental Science,1,12
15,530,Radiation Ecology and Environmental Science,1,10
15,530,Radiation Ecology and Environmental Science,1,11
15,530,Radiation Ecology and Environmental Science,1,11
15,530,Radiation Ecology and Environmental Science,1,12
15,530,Radiation Ecology and Environmental Science,1,10
15,530,Radiation Ecology and Environmental Science,1,11
15,530,Radiation Ecology and Environmental Science,1,13
15,530,Renewable Energy and Sustainable Living,1,15.75
15,530,Renewable Energy and Sustainable Living,1,11.25
15,530,Renewable Energy and Sustainable Living,1,11.75
15,530,Renewable Energy and Sustainable Living,1,14
15,530,Renewable Energy and Sustainable Living,1,16
15,530,Renewable Energy and Sustainable Living,1,5.25
15,530,Renewable Energy and Sustainable Living,1,8.5
15,530,Scavenging and Resource Management,2,5
15,530,Scavenging and Resource Management,2,14
15,530,Scavenging and Resource Management,2,11.5
15,530,Survival Skills and Wilderness Medicine,1,8
15,530,Survival Skills and Wilderness Medicine,1,8
15,530,Survival Skills and Wilderness Medicine,1,8
15,530,Survival Skills and Wilderness Medicine,1,9
15,530,Survival Skills and Wilderness Medicine,1,9
15,532,Art and Expression in a Post-Apocalyptic World,1,7.5
15,532,Art and Expression in a Post-Apocalyptic World,1,12.5
15,532,Art and Expression in a Post-Apocalyptic World,1,9
15,532,Combat Tactics and Self-Defense,2,12.1
15,532,Combat Tactics and Self-Defense,2,19.6
15,532,Combat Tactics and Self-Defense,2,14.1
15,532,Combat Tactics and Self-Defense,2,15.6
15,532,Combat Tactics and Self-Defense,2,15.6
15,532,Combat Tactics and Self-Defense,2,14.7
15,532,Combat Tactics and Self-Defense,2,11.9
15,532,Combat Tactics and Self-Defense,2,16.1
15,532,Combat Tactics and Self-Defense,2,11.7
15,532,Combat Tactics and Self-Defense,2,12.6
15,532,Community Building and Social Organization,2,10.5
15,532,Community Building and Social Organization,2,11.5
15,532,Community Building and Social Organization,2,8
15,532,Community Building and Social Organization,2,11.75
15,532,Community Building and Social Organization,2,4.75
15,532,Community Building and Social Organization,2,9
15,532,Community Building and Social Organization,2,14
15,532,Mechanical Engineering and Vehicle Repair,1,13
15,532,Mechanical Engineering and Vehicle Repair,1,6
15,532,Mechanical Engineering and Vehicle Repair,1,13
15,532,Mechanical Engineering and Vehicle Repair,1,8
15,532,Mechanical Engineering and Vehicle Repair,1,13
15,532,Mechanical Engineering and Vehicle Repair,1,12
15,532,Mechanical Engineering and Vehicle Repair,1,15
15,532,Mechanical Engineering and Vehicle Repair,1,9
15,532,Moral Philosophy and Ethical Decision-Making,2,12
15,532,Moral Philosophy and Ethical Decision-Making,2,10.5
15,532,Moral Philosophy and Ethical Decision-Making,2,11.5
15,532,Moral Philosophy and Ethical Decision-Making,2,10.5
15,532,Post-Apocalyptic History and Archaeology,2,16
15,532,Post-Apocalyptic History and Archaeology,2,9.25
15,532,Post-Apocalyptic History and Archaeology,2,10.75
15,532,Radiation Ecology and Environmental Science,1,12
15,532,Radiation Ecology and Environmental Science,1,12
15,532,Radiation Ecology and Environmental Science,1,13
15,532,Radiation Ecology and Environmental Science,1,14
15,532,Radiation Ecology and Environmental Science,1,11
15,532,Radiation Ecology and Environmental Science,1,12
15,532,Radiation Ecology and Environmental Science,1,11
15,532,Radiation Ecology and Environmental Science,1,11
15,532,Radiation Ecology and Environmental Science,1,13
15,532,Renewable Energy and Sustainable Living,1,15.5
15,532,Renewable Energy and Sustainable Living,1,10.5
15,532,Renewable Energy and Sustainable Living,1,18.5
15,532,Renewable Energy and Sustainable Living,1,9.5
15,532,Renewable Energy and Sustainable Living,1,19.75
15,532,Renewable Energy and Sustainable Living,1,12
15,532,Renewable Energy and Sustainable Living,1,13.5
15,532,Scavenging and Resource Management,2,13
15,532,Scavenging and Resource Management,2,15
15,532,Scavenging and Resource Management,2,16
15,532,Survival Skills and Wilderness Medicine,1,9
15,532,Survival Skills and Wilderness Medicine,1,13
15,532,Survival Skills and Wilderness Medicine,1,9
15,532,Survival Skills and Wilderness Medicine,1,9
15,532,Survival Skills and Wilderness Medicine,1,11
15,547,Art and Expression in a Post-Apocalyptic World,1,17
15,547,Art and Expression in a Post-Apocalyptic World,1,11.5
15,547,Art and Expression in a Post-Apocalyptic World,1,13
15,547,Combat Tactics and Self-Defense,2,15.4
15,547,Combat Tactics and Self-Defense,2,12
15,547,Combat Tactics and Self-Defense,2,12.2
15,547,Combat Tactics and Self-Defense,2,10
15,547,Combat Tactics and Self-Defense,2,11
15,547,Combat Tactics and Self-Defense,2,13.6
15,547,Combat Tactics and Self-Defense,2,12.4
15,547,Combat Tactics and Self-Defense,2,7
15,547,Combat Tactics and Self-Defense,2,11
15,547,Combat Tactics and Self-Defense,2,14.3
15,547,Community Building and Social Organization,2,9
15,547,Community Building and Social Organization,2,9
15,547,Community Building and Social Organization,2,12.75
15,547,Community Building and Social Organization,2,7.75
15,547,Community Building and Social Organization,2,6.75
15,547,Community Building and Social Organization,2,9
15,547,Community Building and Social Organization,2,10
15,547,Mechanical Engineering and Vehicle Repair,1,13
15,547,Mechanical Engineering and Vehicle Repair,1,20
15,547,Mechanical Engineering and Vehicle Repair,1,10
15,547,Mechanical Engineering and Vehicle Repair,1,16
15,547,Mechanical Engineering and Vehicle Repair,1,6
15,547,Mechanical Engineering and Vehicle Repair,1,16
15,547,Mechanical Engineering and Vehicle Repair,1,16
15,547,Mechanical Engineering and Vehicle Repair,1,12
15,547,Moral Philosophy and Ethical Decision-Making,2,11
15,547,Moral Philosophy and Ethical Decision-Making,2,10.5
15,547,Moral Philosophy and Ethical Decision-Making,2,11
15,547,Moral Philosophy and Ethical Decision-Making,2,14
15,547,Post-Apocalyptic History and Archaeology,2,9.5
15,547,Post-Apocalyptic History and Archaeology,2,10.75
15,547,Post-Apocalyptic History and Archaeology,2,8.25
15,547,Post-Apocalyptic History and Archaeology,2,9.5
15,547,Radiation Ecology and Environmental Science,1,11
15,547,Radiation Ecology and Environmental Science,1,13
15,547,Radiation Ecology and Environmental Science,1,13
15,547,Radiation Ecology and Environmental Science,1,12
15,547,Radiation Ecology and Environmental Science,1,10
15,547,Radiation Ecology and Environmental Science,1,11
15,547,Radiation Ecology and Environmental Science,1,10
15,547,Radiation Ecology and Environmental Science,1,12
15,547,Radiation Ecology and Environmental Science,1,10
15,547,Renewable Energy and Sustainable Living,1,8.75
15,547,Renewable Energy and Sustainable Living,1,15
15,547,Renewable Energy and Sustainable Living,1,10
15,547,Renewable Energy and Sustainable Living,1,12
15,547,Renewable Energy and Sustainable Living,1,15.25
15,547,Renewable Energy and Sustainable Living,1,14.75
15,547,Renewable Energy and Sustainable Living,1,14.75
15,547,Scavenging and Resource Management,2,12
15,547,Scavenging and Resource Management,2,14
15,547,Scavenging and Resource Management,2,15
15,547,Survival Skills and Wilderness Medicine,1,9
15,547,Survival Skills and Wilderness Medicine,1,15
15,547,Survival Skills and Wilderness Medicine,1,11
15,547,Survival Skills and Wilderness Medicine,1,10
15,547,Survival Skills and Wilderness Medicine,1,9
15,564,Art and Expression in a Post-Apocalyptic World,1,13.5
15,564,Art and Expression in a Post-Apocalyptic World,1,12.5
15,564,Combat Tactics and Self-Defense,2,14.2
15,564,Combat Tactics and Self-Defense,2,13.3
15,564,Combat Tactics and Self-Defense,2,15.5
15,564,Combat Tactics and Self-Defense,2,11.4
15,564,Combat Tactics and Self-Defense,2,13.8
15,564,Combat Tactics and Self-Defense,2,13.7
15,564,Combat Tactics and Self-Defense,2,19.8
15,564,Combat Tactics and Self-Defense,2,11.2
15,564,Combat Tactics and Self-Defense,2,9.2
15,564,Combat Tactics and Self-Defense,2,13.1
15,564,Community Building and Social Organization,2,10.25
15,564,Community Building and Social Organization,2,12.75
15,564,Community Building and Social Organization,2,13.25
15,564,Community Building and Social Organization,2,11.75
15,564,Community Building and Social Organization,2,16
15,564,Community Building and Social Organization,2,9.25
15,564,Community Building and Social Organization,2,8.25
15,564,Mechanical Engineering and Vehicle Repair,1,11
15,564,Mechanical Engineering and Vehicle Repair,1,11
15,564,Mechanical Engineering and Vehicle Repair,1,15
15,564,Mechanical Engineering and Vehicle Repair,1,13
15,564,Mechanical Engineering and Vehicle Repair,1,14
15,564,Mechanical Engineering and Vehicle Repair,1,12
15,564,Mechanical Engineering and Vehicle Repair,1,15
15,564,Mechanical Engineering and Vehicle Repair,1,18
15,564,Moral Philosophy and Ethical Decision-Making,2,12
15,564,Moral Philosophy and Ethical Decision-Making,2,10
15,564,Moral Philosophy and Ethical Decision-Making,2,13.5
15,564,Moral Philosophy and Ethical Decision-Making,2,12.5
15,564,Post-Apocalyptic History and Archaeology,2,10.75
15,564,Post-Apocalyptic History and Archaeology,2,12.5
15,564,Post-Apocalyptic History and Archaeology,2,10
15,564,Post-Apocalyptic History and Archaeology,2,11.25
15,564,Radiation Ecology and Environmental Science,1,11
15,564,Radiation Ecology and Environmental Science,1,11
15,564,Radiation Ecology and Environmental Science,1,12
15,564,Radiation Ecology and Environmental Science,1,16
15,564,Radiation Ecology and Environmental Science,1,14
15,564,Radiation Ecology and Environmental Science,1,12
15,564,Radiation Ecology and Environmental Science,1,9
15,564,Radiation Ecology and Environmental Science,1,10
15,564,Radiation Ecology and Environmental Science,1,12
15,564,Renewable Energy and Sustainable Living,1,6
15,564,Renewable Energy and Sustainable Living,1,12
15,564,Renewable Energy and Sustainable Living,1,9.25
15,564,Renewable Energy and Sustainable Living,1,11.5
15,564,Renewable Energy and Sustainable Living,1,14
15,564,Renewable Energy and Sustainable Living,1,13.75
15,564,Scavenging and Resource Management,2,12.5
15,564,Scavenging and Resource Management,2,12
15,564,Scavenging and Resource Management,2,12
15,564,Survival Skills and Wilderness Medicine,1,12
15,564,Survival Skills and Wilderness Medicine,1,8
15,564,Survival Skills and Wilderness Medicine,1,13
15,564,Survival Skills and Wilderness Medicine,1,9
15,564,Survival Skills and Wilderness Medicine,1,9
15,574,Art and Expression in a Post-Apocalyptic World,1,13
15,574,Art and Expression in a Post-Apocalyptic World,1,10
15,574,Art and Expression in a Post-Apocalyptic World,1,11
15,574,Combat Tactics and Self-Defense,2,9.6
15,574,Combat Tactics and Self-Defense,2,14
15,574,Combat Tactics and Self-Defense,2,11
15,574,Combat Tactics and Self-Defense,2,15
15,574,Combat Tactics and Self-Defense,2,15.4
15,574,Combat Tactics and Self-Defense,2,12.4
15,574,Combat Tactics and Self-Defense,2,9
15,574,Combat Tactics and Self-Defense,2,17
15,574,Combat Tactics and Self-Defense,2,10.7
15,574,Combat Tactics and Self-Defense,2,11
15,574,Community Building and Social Organization,2,9.5
15,574,Community Building and Social Organization,2,7.75
15,574,Community Building and Social Organization,2,10.25
15,574,Community Building and Social Organization,2,9.5
15,574,Community Building and Social Organization,2,13.75
15,574,Community Building and Social Organization,2,9.25
15,574,Community Building and Social Organization,2,8.5
15,574,Mechanical Engineering and Vehicle Repair,1,8
15,574,Mechanical Engineering and Vehicle Repair,1,9
15,574,Mechanical Engineering and Vehicle Repair,1,8
15,574,Mechanical Engineering and Vehicle Repair,1,14
15,574,Mechanical Engineering and Vehicle Repair,1,8
15,574,Mechanical Engineering and Vehicle Repair,1,11
15,574,Mechanical Engineering and Vehicle Repair,1,17
15,574,Mechanical Engineering and Vehicle Repair,1,9
15,574,Moral Philosophy and Ethical Decision-Making,2,12
15,574,Moral Philosophy and Ethical Decision-Making,2,11
15,574,Moral Philosophy and Ethical Decision-Making,2,12
15,574,Moral Philosophy and Ethical Decision-Making,2,12
15,574,Post-Apocalyptic History and Archaeology,2,12
15,574,Post-Apocalyptic History and Archaeology,2,12
15,574,Post-Apocalyptic History and Archaeology,2,12.75
15,574,Post-Apocalyptic History and Archaeology,2,8.75
15,574,Radiation Ecology and Environmental Science,1,12
15,574,Radiation Ecology and Environmental Science,1,12
15,574,Radiation Ecology and Environmental Science,1,11
15,574,Radiation Ecology and Environmental Science,1,12
15,574,Radiation Ecology and Environmental Science,1,12
15,574,Radiation Ecology and Environmental Science,1,12
15,574,Radiation Ecology and Environmental Science,1,13
15,574,Radiation Ecology and Environmental Science,1,11
15,574,Radiation Ecology and Environmental Science,1,11
15,574,Renewable Energy and Sustainable Living,1,14.5
15,574,Renewable Energy and Sustainable Living,1,10.5
15,574,Renewable Energy and Sustainable Living,1,7
15,574,Renewable Energy and Sustainable Living,1,11.25
15,574,Renewable Energy and Sustainable Living,1,8.25
15,574,Renewable Energy and Sustainable Living,1,6.5
15,574,Renewable Energy and Sustainable Living,1,13.5
15,574,Scavenging and Resource Management,2,12
15,574,Scavenging and Resource Management,2,13
15,574,Scavenging and Resource Management,2,13.5
15,574,Survival Skills and Wilderness Medicine,1,12
15,574,Survival Skills and Wilderness Medicine,1,10
15,574,Survival Skills and Wilderness Medicine,1,8
15,574,Survival Skills and Wilderness Medicine,1,8
15,574,Survival Skills and Wilderness Medicine,1,8
15,578,Art and Expression in a Post-Apocalyptic World,1,10.5
15,578,Art and Expression in a Post-Apocalyptic World,1,16.5
